Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
131.616,0.0138486,-0.0223709,0.0117181,-116.972,0.927963,1.31868,0.0766156,-0.799676,9.64878,58.427,71.6896,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
132.018,0.00852225,-0.0255667,0.0127834,-121.172,1.02563,0.830276,-0.00957695,-0.799676,9.61047,58.427,69.8973,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
132.42,0.00852225,-0.034089,0.00958753,-129.866,1.12332,1.22101,0.00478848,-0.747002,9.6009,58.2478,70.7934,55.4628,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
132.822,0.0159792,-0.0362195,0.0106528,-130.549,1.12332,1.22101,-0.00957695,-0.790099,9.61526,58.6062,70.0765,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
133.224,0.00319584,-0.0404807,0.0138486,-120.879,1.02563,1.22101,0.0191539,-0.742214,9.64878,58.7854,71.3311,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
133.626,0.0255667,-0.0575252,0.0159792,-120.977,0.830276,1.02563,-0.0478848,-0.871503,9.52907,58.2478,70.7934,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
134.028,-0.00639168,-0.0149139,0.0138486,-117.167,0.927963,1.22101,0.0861926,-0.775733,9.57216,60.04,71.5103,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
134.43,0.00639168,-0.0362195,0.0127834,-117.265,0.927963,1.02563,0.0383078,-0.794887,9.61526,58.0685,71.6896,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
134.832,0.00852225,-0.0372848,0.0127834,-130.94,0.927963,1.22101,-0.00478848,-0.828406,9.58653,58.2478,68.6428,59.264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
135.234,0.00958753,-0.034089,0.0127834,-131.136,0.732605,1.02563,0.0718271,-0.809253,9.58653,59.1439,71.3311,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
135.636,0.0117181,-0.0500682,0.0149139,-121.074,0.830276,1.22101,-0.00478848,-0.794887,9.6392,59.1439,69.5389,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
136.038,0,-0.0415459,0.0117181,-120.879,0.927963,0.927963,-0.00478848,-0.814041,9.59132,58.6062,69.7181,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
136.44,0.0149139,-0.026632,0.0117181,-120.391,0.732605,1.31868,-0.00957695,-0.770945,9.58653,59.3231,71.1519,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
136.842,0.0106528,-0.026632,0.0138486,-117.656,0.830276,1.02563,0,-0.799676,9.57216,59.5023,69.5389,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
137.244,0.00745696,-0.034089,0.0106528,-122.442,0.830276,1.02563,-0.0191539,-0.766156,9.59132,59.1439,70.2558,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
137.646,0.0213056,-0.0383501,0.0149139,-130.256,0.732605,1.12332,-0.00957695,-0.780522,9.62484,60.2192,68.822,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
138.048,0.0127834,-0.0426112,0.0127834,-120.977,1.02563,1.02563,0.0335193,-0.766156,9.61526,59.6816,70.7934,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
138.45,0.00639168,-0.0404807,0.0159792,-121.074,0.732605,1.02563,0.0287309,-0.775733,9.58653,58.9647,71.5103,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
138.852,-0.00106528,-0.0202403,0.00958753,-121.074,0.927963,0.830276,-0.00957695,-0.794887,9.63441,59.1439,70.2558,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
139.254,0.0149139,-0.0308931,0.0106528,-120.684,0.830276,1.22101,0.0143654,-0.799676,9.60568,58.7854,70.9727,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
139.656,0.0106528,-0.0362195,0.0117181,-123.321,0.927963,1.02563,-0.0335193,-0.78531,9.61047,57.7101,69.8973,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
140.058,0.00639168,-0.0330237,0.0117181,-122.833,1.12332,1.12332,-0.0143654,-0.804464,9.58653,57.1724,71.8688,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
140.46,0.00852225,-0.0436765,0.0138486,-120.977,0.830276,1.31868,0.0239424,-0.794887,9.6823,59.8608,71.6896,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
140.862,0.0117181,-0.0458071,0.0181098,-121.074,0.830276,1.22101,0.0143654,-0.799676,9.60568,59.3231,71.5103,58.9184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
141.264,0.00958753,-0.0202403,0.00958753,-121.074,0.927963,1.02563,-0.00957695,-0.833195,9.5578,57.5309,70.7934,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
141.666,0.0138486,-0.0372848,0.0106528,-121.368,1.02563,1.31868,0.0143654,-0.852349,9.61526,59.1439,71.6896,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
142.068,0.0127834,-0.0362195,0.0149139,-130.452,1.02563,1.12332,0.0143654,-0.804464,9.63441,59.3231,71.1519,59.6095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
142.47,0.00745696,-0.0351543,0.0149139,-117.265,0.927963,1.12332,-0.0287309,-0.799676,9.62963,59.1439,69.8973,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
142.872,0.00958753,-0.0458071,0.0138486,-115.604,0.732605,1.12332,0.0287309,-0.78531,9.58653,59.8608,69.1804,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
143.274,0.00639168,-0.0415459,0.0117181,-120.684,0.830276,1.12332,0.0143654,-0.761368,9.59132,59.1439,72.048,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
143.676,0.0053264,-0.0181098,0.0106528,-120.781,0.830276,1.02563,0.00957695,-0.814041,9.56738,57.5309,70.0765,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
144.078,0.0127834,-0.0351543,0.0106528,-130.647,1.02563,1.02563,0.0191539,-0.780522,9.58174,59.5023,70.6142,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
144.48,0.0106528,-0.0351543,0.00958753,-130.647,0.927963,1.22101,0.0191539,-0.799676,9.6009,58.427,71.3311,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
144.882,0.0138486,-0.0415459,0.0117181,-120.781,0.732605,1.02563,0.0574617,-0.809253,9.57216,59.8608,70.9727,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
145.284,0.00958753,-0.0479376,0.0127834,-118.828,0.830276,1.31868,0.0574617,-0.799676,9.63441,58.6062,71.1519,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
145.686,0.0138486,-0.026632,0.0127834,-115.702,0.927963,1.12332,0.00478848,-0.78531,9.6009,59.1439,70.6142,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
146.088,0.00958753,-0.0245015,0.0106528,-121.172,0.830276,1.22101,0.00957695,-0.818829,9.54822,59.6816,71.8688,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
146.49,0.00639168,-0.034089,0.0117181,-130.452,1.12332,1.12332,-0.00478848,-0.804464,9.63441,59.6816,70.435,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
146.892,0.0159792,-0.0319584,0.0138486,-130.061,0.732605,1.22101,0,-0.770945,9.58653,58.6062,71.1519,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
147.294,0.0138486,-0.0436765,0.0149139,-120.977,0.927963,1.22101,0.0335193,-0.794887,9.63441,59.3231,71.8688,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
147.696,0.00639168,-0.0447418,0.0127834,-120.684,0.927963,1.02563,0.0239424,-0.84756,9.5578,58.0685,70.2558,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
148.098,0.0106528,-0.0330237,0.00958753,-116.386,0.830276,1.12332,0.0191539,-0.804464,9.60568,57.8893,70.0765,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
149.741,0.0127834,-0.0245015,0.0106528,-121.074,1.02563,1.12332,-0.0191539,-0.857137,9.59132,57.8893,70.435,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
151.349,0.0138486,-0.0468723,0.0117181,-116.972,1.02563,1.12332,-0.00478848,-0.818829,9.58653,58.6062,70.7934,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
152.957,0.0191751,-0.0287626,0.0127834,-130.549,1.02563,1.02563,0.0526732,-0.794887,9.62963,59.5023,71.6896,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
154.565,0.0106528,-0.0255667,0.00958753,-120.684,0.732605,1.12332,0.00478848,-0.823618,9.6009,59.3231,71.5103,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
156.173,0.0138486,-0.0426112,0.0138486,-120.977,0.927963,1.22101,0.0191539,-0.814041,9.59132,57.8893,71.1519,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
157.781,0.0106528,-0.034089,0.00852225,-130.745,0.830276,1.41637,0.0335193,-0.837983,9.62005,57.5309,71.8688,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
159.389,0.00958753,-0.0287626,0.0106528,-116.484,1.12332,1.12332,-0.0383078,-0.818829,9.56738,58.7854,70.6142,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
160.997,0.0106528,-0.0404807,0.0127834,-121.368,0.830276,1.12332,0.0335193,-0.823618,9.6009,59.3231,70.0765,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
162.605,0.0106528,-0.034089,0.00852225,-117.656,0.830276,1.02563,0.0143654,-0.775733,9.66315,59.3231,72.5857,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
164.213,0.0181098,-0.0330237,0.0127834,-130.354,0.927963,1.22101,-0.0143654,-0.866714,9.60568,57.5309,69.3596,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
165.821,0.00852225,-0.0415459,0.0117181,-120.977,0.927963,1.31868,-0.0478848,-0.780522,9.6009,59.1439,70.6142,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
167.429,0.0181098,-0.0362195,0.00958753,-120.781,0.927963,0.927963,0.0191539,-0.751791,9.60568,60.7569,71.5103,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
169.037,0.0106528,-0.0330237,0.0127834,-130.452,0.830276,1.22101,0,-0.823618,9.62484,57.8893,70.7934,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
170.645,0.00958753,-0.0298279,0.0127834,-116.581,0.927963,1.12332,0.0335193,-0.799676,9.57216,57.1724,71.1519,58.9184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
172.253,0.0053264,-0.0468723,0.0117181,-121.074,0.634918,1.31868,0.0335193,-0.790099,9.62005,58.0685,71.6896,55.9811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
173.861,0.0276973,-0.0298279,0.0106528,-124.493,0.927963,1.41637,-0.00478848,-0.761368,9.67751,58.0685,69.1804,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
175.469,0.0138486,-0.0181098,0.00852225,-120.684,1.02563,1.31868,-0.00957695,-0.799676,9.61047,58.6062,70.0765,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
177.077,0.0202403,-0.0426112,0.0138486,-120.684,0.830276,1.02563,0.0239424,-0.790099,9.62963,57.7101,71.6896,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
178.685,0.00639168,-0.0308931,0.00958753,-130.94,0.830276,1.22101,0.0239424,-0.794887,9.66793,58.0685,70.6142,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
