Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
73.521,0.00426112,-0.0287626,0.00852225,-118.046,0.927963,1.02563,-0.0200198,-0.0283207,0.968765,10.5742,35.3071,66.5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.923,0.0106528,-0.0362195,0.0117181,-131.429,1.02563,1.31868,-0.0151369,-0.0302739,0.98146,11.1119,35.4863,64.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.325,0.0053264,-0.0372848,0.0149139,-121.465,0.732605,1.12332,-0.0122072,-0.0278325,0.975113,11.1119,34.7694,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.727,0.00958753,-0.0575252,0.0138486,-121.368,0.732605,1.31868,-0.0136721,-0.0297856,0.971206,11.1119,36.5617,64.6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.129,0.00852225,-0.0447418,0.0106528,-121.465,1.02563,1.22101,-0.0146487,-0.028809,0.972671,12.008,34.9487,66.5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.531,0.00426112,-0.0159792,0.0053264,-117.949,1.02563,1.12332,-0.018555,-0.0209964,0.975113,10.5742,36.024,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.933,0.00213056,-0.0298279,0.00958753,-121.27,0.927963,1.22101,-0.0214847,-0.0239261,0.979019,10.5742,34.2318,66.5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.335,0.00745696,-0.034089,0.00958753,-130.452,0.732605,1.41637,-0.0180667,-0.0244144,0.975113,11.1119,35.1279,66.6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.737,0.00745696,-0.0351543,0.0117181,-121.368,1.02563,1.22101,-0.0175784,-0.0278325,0.973648,11.6496,36.3825,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.139,0.0106528,-0.0585904,0.0138486,-121.172,1.02563,1.31868,-0.0170901,-0.025391,0.972671,11.4703,35.1279,63.9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.541,0.00852225,-0.0511335,0.0106528,-117.46,0.830276,1.12332,-0.0180667,-0.0244144,0.972671,10.395,34.0525,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.943,0.0053264,-0.0255667,0.00426112,-121.465,1.02563,1.02563,-0.018555,-0.0292973,0.965835,11.4703,36.2032,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78.345,0.00852225,-0.034089,0.0117181,-121.074,0.927963,1.22101,-0.0156252,-0.0366217,0.963882,11.6496,35.3071,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78.747,0.00745696,-0.0383501,0.0127834,-131.136,1.02563,1.12332,-0.0122072,-0.0283207,0.973159,11.4703,35.1279,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79.149,0.00639168,-0.0362195,0.0138486,-123.126,0.927963,1.22101,-0.0107424,-0.0327153,0.971695,11.6496,34.5902,67.2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79.551,0.00852225,-0.0511335,0.0149139,-117.46,0.830276,1.22101,-0.0146487,-0.0249027,0.967788,12.008,34.5902,66.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79.953,0.00852225,-0.0521988,0.0149139,-121.465,0.732605,1.31868,-0.0136721,-0.028809,0.969741,11.2911,36.3825,66.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.355,0.00639168,-0.0159792,0.00852225,-121.27,0.732605,1.31868,-0.0170901,-0.0239261,0.965347,10.7534,35.1279,67.7302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.757,0.00745696,-0.034089,0.0117181,-121.368,0.927963,1.22101,-0.0214847,-0.0278325,0.970718,10.5742,36.3825,66.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81.159,0.00426112,-0.0362195,0.0106528,-126.349,0.927963,1.22101,-0.0175784,-0.0307622,0.972183,11.2911,36.024,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81.561,0.00426112,-0.034089,0.0106528,-131.136,0.732605,1.22101,-0.0151369,-0.0263676,0.977066,12.7249,34.5902,67.2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81.963,0.00958753,-0.0490029,0.0149139,-121.368,0.830276,1.22101,-0.0175784,-0.0297856,0.97023,10.9327,33.8733,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82.365,0.00852225,-0.0426112,0.0138486,-121.368,1.02563,1.12332,-0.0141604,-0.021973,0.979507,10.7534,35.1279,67.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82.767,0.00426112,-0.0234362,0.00852225,-121.27,0.927963,1.02563,-0.0146487,-0.0302739,0.9673,10.9327,35.3071,66.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.169,0.0053264,-0.0308931,0.00639168,-117.265,0.830276,1.22101,-0.0214847,-0.028809,0.974624,9.67809,35.4863,66.6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.571,0.0053264,-0.0383501,0.0117181,-131.136,1.02563,1.31868,-0.0141604,-0.0263676,0.973159,10.7534,35.4863,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.973,0.00745696,-0.0351543,0.0127834,-130.256,0.927963,1.02563,-0.0156252,-0.0249027,0.977554,11.6496,35.6656,67.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.375,0.00958753,-0.0543293,0.0138486,-121.172,0.537247,1.02563,-0.0126955,-0.0273442,0.973648,10.395,35.1279,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.777,0.00745696,-0.0468723,0.00958753,-121.172,0.927963,0.927963,-0.0141604,-0.0307622,0.974136,11.1119,33.6941,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.179,0.00426112,-0.0223709,0.0106528,-118.144,0.927963,1.12332,-0.0156252,-0.0151369,0.983902,10.9327,34.9487,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.581,0.0053264,-0.0191751,0.0127834,-121.465,0.830276,1.22101,-0.0170901,-0.0332036,0.9673,11.1119,34.411,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.983,0.00958753,-0.0351543,0.0127834,-130.452,0.830276,1.31868,-0.018555,-0.0317388,0.978042,11.4703,33.6941,67.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86.385,0.0117181,-0.0351543,0.0127834,-130.354,0.927963,1.41637,-0.0175784,-0.0302739,0.974136,12.008,34.9487,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86.787,0.0117181,-0.0490029,0.00958753,-120.879,1.12332,1.12332,-0.0166018,-0.0302739,0.971695,12.008,34.2318,67.5575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.189,0.0106528,-0.0585904,0.0149139,-117.656,0.927963,1.22101,-0.0131838,-0.0278325,0.977554,10.5742,34.2318,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.591,0.00745696,-0.0276973,0.00958753,-121.563,0.830276,1.22101,-0.0175784,-0.0307622,0.975113,11.8288,35.4863,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.993,0.00426112,-0.0255667,0.00639168,-121.563,0.927963,1.12332,-0.0214847,-0.0327153,0.969741,11.1119,34.0525,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.395,0.00745696,-0.0351543,0.00852225,-131.038,0.927963,1.22101,-0.0190433,-0.0297856,0.969741,12.7249,35.3071,66.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.797,0.00745696,-0.0330237,0.0106528,-125.079,0.732605,1.31868,-0.0136721,-0.0307622,0.973648,10.5742,35.6656,67.2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89.199,0.00745696,-0.0426112,0.0127834,-118.73,0.830276,1.12332,-0.0166018,-0.0302739,0.976577,11.8288,34.7694,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89.601,0.00745696,-0.060721,0.0138486,-121.368,0.830276,1.22101,-0.0107424,-0.0151369,0.979019,11.4703,34.0525,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.003,0.00426112,-0.0234362,0.0106528,-121.661,0.927963,1.31868,-0.0161135,-0.0249027,0.972671,12.5457,34.7694,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.405,0.00958753,-0.0234362,0.00958753,-121.172,0.732605,1.12332,-0.0180667,-0.0302739,0.970718,10.5742,34.5902,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.807,0.0053264,-0.0394154,0.0149139,-126.935,0.830276,1.22101,-0.0190433,-0.0312505,0.977066,11.2911,35.3071,64.4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91.209,0.0053264,-0.034089,0.00852225,-131.331,0.927963,1.12332,-0.018555,-0.028809,0.975601,11.2911,33.1564,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91.611,0.00852225,-0.0362195,0.00958753,-121.563,0.830276,1.02563,-0.0136721,-0.0278325,0.978531,11.8288,34.7694,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.013,0.00852225,-0.0564599,0.0106528,-121.172,0.927963,1.31868,-0.0122072,-0.0263676,0.971695,11.8288,34.411,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.415,0.00852225,-0.0255667,0.00639168,-121.563,0.927963,1.22101,-0.0126955,-0.028809,0.970718,10.7534,33.3356,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.817,0.0053264,-0.0181098,0.00639168,-118.144,0.830276,1.22101,-0.0195315,-0.0346685,0.969741,11.4703,35.1279,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93.219,0.0106528,-0.0362195,0.00852225,-130.647,0.927963,1.12332,-0.0180667,-0.0332036,0.976577,10.9327,33.8733,66.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93.621,0.00639168,-0.0372848,0.0138486,-131.136,0.830276,1.31868,-0.0166018,-0.0332036,0.976089,11.1119,35.1279,66.6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.023,0.00958753,-0.0436765,0.0149139,-121.368,0.927963,1.22101,-0.0141604,-0.0244144,0.975113,12.1872,35.1279,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.425,0.00852225,-0.060721,0.0149139,-121.368,0.830276,1.41637,-0.0141604,-0.0258793,0.97023,11.6496,35.3071,66.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.827,0.00426112,-0.0234362,0.00958753,-117.265,0.830276,1.22101,-0.0161135,-0.0307622,0.972183,11.1119,34.411,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95.229,0.00852225,-0.0181098,0.00852225,-120.879,0.927963,1.22101,-0.0214847,-0.0327153,0.972671,11.4703,35.1279,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95.631,0.00958753,-0.0362195,0.0106528,-131.233,0.927963,1.22101,-0.018555,-0.0283207,0.971206,11.6496,34.5902,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.033,0.00745696,-0.0319584,0.0117181,-130.256,0.830276,1.22101,-0.0161135,-0.0273442,0.978531,9.31964,34.0525,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.435,0.00958753,-0.0458071,0.0117181,-119.902,0.927963,1.12332,-0.0131838,-0.0273442,0.973648,11.2911,34.2318,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.837,0.00745696,-0.0585904,0.0127834,-116.093,0.830276,1.02563,-0.0131838,-0.0278325,0.975113,11.6496,34.2318,66.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.239,0.00639168,-0.0319584,0.0127834,-121.27,1.02563,1.12332,-0.0205081,-0.0302739,0.970718,10.5742,34.2318,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.641,0.00426112,-0.0234362,0.0106528,-121.661,0.830276,1.22101,-0.0214847,-0.0312505,0.969741,11.8288,32.9772,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.043,0.00639168,-0.0372848,0.00958753,-131.136,0.927963,1.12332,-0.0175784,-0.0327153,0.975601,12.3664,35.3071,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.445,0.00852225,-0.0330237,0.0117181,-123.223,0.927963,1.22101,-0.0170901,-0.0302739,0.976089,12.1872,34.7694,64.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.847,0.00745696,-0.0372848,0.00852225,-121.758,1.12332,0.927963,-0.0131838,-0.0327153,0.973159,10.9327,34.9487,64.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.249,0.0234362,-0.0564599,0.0149139,-121.368,0.830276,1.12332,-0.0361334,-0.0751965,0.996597,12.3664,34.5902,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.651,0.00426112,-0.0245015,0.00958753,-121.27,1.02563,1.12332,-0.0102541,-0.0297856,0.977066,11.8288,34.7694,64.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.053,0.00745696,-0.0223709,0.00745696,-121.172,0.732605,1.22101,-0.021973,-0.0366217,0.969741,11.1119,34.7694,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.455,0.00426112,-0.0330237,0.00745696,-126.642,0.634918,1.31868,-0.0180667,-0.0361334,0.97023,10.7534,34.0525,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.857,0.00639168,-0.0351543,0.00958753,-131.038,0.830276,1.22101,-0.0151369,-0.0278325,0.973159,11.2911,33.5149,64.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.293,0.0053264,-0.0159792,0.00958753,-121.172,0.927963,1.02563,-0.0170901,-0.0322271,0.968765,10.2158,33.8733,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.695,0.00319584,-0.0383501,0.0117181,-130.94,0.927963,1.41637,-0.0209964,-0.0312505,0.9673,10.9327,34.2318,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.097,0.00958753,-0.0351543,0.0127834,-130.842,0.927963,1.22101,-0.0175784,-0.0302739,0.974624,11.6496,34.9487,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.499,0.00639168,-0.0394154,0.0117181,-117.265,0.927963,1.22101,-0.0136721,-0.0297856,0.973159,11.1119,33.6941,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.901,0.00745696,-0.0553946,0.0149139,-121.27,0.927963,1.41637,-0.018555,-0.0292973,0.972671,13.2626,33.3356,64.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103.303,0.00745696,-0.0223709,0.00639168,-121.563,1.02563,1.12332,-0.0151369,-0.0317388,0.978531,10.7534,35.1279,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103.705,0.0053264,-0.0170445,0.00852225,-121.465,0.830276,1.02563,-0.0156252,-0.0302739,0.973648,11.8288,34.411,66.6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.107,0.0106528,-0.0362195,0.00745696,-126.154,0.927963,1.02563,-0.0224613,-0.0268559,0.974624,12.1872,34.411,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.509,0.0106528,-0.0383501,0.0117181,-125.177,0.537247,1.41637,-0.00927749,-0.0283207,0.972183,11.4703,35.8448,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.911,0.00745696,-0.034089,0.00852225,-121.661,0.830276,1.12332,-0.0175784,-0.0312505,0.971206,12.008,35.6656,64.4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.313,0.0106528,-0.068178,0.0149139,-121.172,0.927963,1.22101,-0.0156252,-0.0263676,0.9673,11.4703,34.411,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.715,0.00639168,-0.0362195,0.00958753,-121.368,0.830276,1.22101,-0.0195315,-0.0278325,0.978042,10.7534,35.1279,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.117,0.00639168,-0.0191751,0.0117181,-118.046,0.927963,1.02563,-0.0141604,-0.0307622,0.974624,12.7249,36.024,64.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.519,0.0053264,-0.0298279,0.0117181,-130.354,0.927963,1.22101,-0.018555,-0.0327153,0.975601,11.4703,33.6941,66.6936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.921,0.00745696,-0.0362195,0.00958753,-131.331,1.12332,1.22101,-0.0170901,-0.0312505,0.978042,11.2911,33.5149,66.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107.323,0.0106528,-0.0362195,0.00958753,-121.27,0.732605,1.41637,-0.00585946,-0.0327153,0.975113,10.7534,35.1279,63.5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107.725,0.00852225,-0.0575252,0.0159792,-120.977,0.927963,1.12332,-0.0156252,-0.0258793,0.974624,11.6496,34.5902,67.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.127,0.00639168,-0.0458071,0.0106528,-116.777,0.732605,1.31868,-0.00976577,-0.0239261,0.971695,10.7534,35.1279,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.529,0.00639168,-0.0213056,0.00958753,-121.465,0.732605,1.12332,-0.0161135,-0.0312505,0.971206,11.1119,34.411,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.931,0.00426112,-0.0255667,0.00852225,-121.465,1.02563,1.12332,-0.0190433,-0.0346685,0.972671,11.2911,34.5902,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109.333,0.00745696,-0.034089,0.00745696,-131.233,0.830276,1.41637,-0.018555,-0.0200198,0.976089,10.9327,35.3071,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109.735,0.0117181,-0.034089,0.0117181,-130.745,0.830276,0.927963,-0.0166018,-0.0317388,0.969253,12.1872,34.7694,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110.137,0.00958753,-0.0479376,0.0138486,-116.777,0.927963,1.02563,-0.0190433,-0.0332036,0.982925,11.8288,32.2603,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110.539,0.0106528,-0.0553946,0.00958753,-121.563,0.927963,1.12332,-0.0170901,-0.0273442,0.956069,11.6496,33.8733,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110.941,0.00639168,-0.0191751,0.00639168,-121.27,0.927963,0.927963,-0.0195315,-0.0327153,0.975113,11.8288,34.7694,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111.343,0.0053264,-0.0276973,0.0117181,-121.368,0.927963,1.31868,-0.0166018,-0.0327153,0.970718,10.5742,34.5902,64.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111.745,0.00852225,-0.0362195,0.00852225,-125.47,0.927963,1.12332,-0.0166018,-0.0278325,0.978042,10.9327,34.5902,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112.147,0.00745696,-0.0319584,0.0106528,-127.131,0.830276,1.31868,-0.0156252,-0.0307622,0.980484,11.1119,35.1279,64.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112.549,0.00958753,-0.0458071,0.0159792,-121.661,1.02563,1.31868,-0.0161135,-0.0297856,0.978042,10.5742,34.5902,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112.951,0.0053264,-0.0351543,0.0106528,-121.563,0.927963,1.22101,-0.0190433,-0.0307622,0.971695,12.008,35.3071,66.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113.353,0.00639168,-0.0159792,0.00958753,-121.368,0.927963,1.22101,-0.0136721,-0.028809,0.973648,10.5742,34.9487,64.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113.755,0.00958753,-0.0319584,0.0117181,-116.972,0.830276,1.31868,-0.0180667,-0.0317388,0.96437,10.7534,34.411,63.5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.157,0.00958753,-0.0362195,0.00958753,-131.038,0.830276,1.31868,-0.0170901,-0.0297856,0.973159,10.9327,33.8733,66.8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.559,0.00958753,-0.034089,0.0106528,-121.465,0.830276,1.31868,-0.0131838,-0.0263676,0.976577,10.9327,34.2318,65.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114.961,0.00958753,-0.0596557,0.0127834,-121.368,1.02563,1.12332,-0.0112306,-0.0292973,0.972183,10.2158,33.1564,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115.363,0.0106528,-0.0372848,0.0106528,-121.172,0.830276,1.02563,-0.0151369,-0.0283207,0.978042,11.1119,33.6941,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115.765,0.00745696,-0.0127834,0.00958753,-117.167,0.830276,1.31868,-0.0161135,-0.0322271,0.971206,10.2158,35.3071,66.5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.167,0.00745696,-0.0255667,0.0106528,-131.331,0.927963,1.31868,-0.0156252,-0.0302739,0.972183,12.9041,36.5617,63.5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.569,0.0053264,-0.034089,0.0106528,-130.842,1.02563,1.22101,-0.0131838,-0.0332036,0.974624,12.9041,34.0525,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116.971,0.0127834,-0.0383501,0.0159792,-121.465,0.830276,1.22101,-0.018555,-0.0278325,0.973159,12.008,35.3071,65.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.373,0.0106528,-0.0628516,0.0149139,-121.368,0.830276,1.02563,-0.0200198,-0.0292973,0.970718,11.2911,36.024,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.775,0.0053264,-0.0458071,0.0106528,-116.19,0.927963,1.12332,-0.0146487,-0.0332036,0.974136,12.1872,33.3356,65.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.177,0.00639168,-0.0170445,0.00852225,-121.172,0.830276,1.22101,-0.0200198,-0.0302739,0.962905,11.2911,34.2318,66.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.579,0.00639168,-0.0372848,0.0127834,-130.842,1.02563,1.22101,-0.0205081,-0.0283207,0.969253,10.9327,33.1564,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118.981,0.00639168,-0.0330237,0.00958753,-130.94,0.927963,1.22101,-0.0151369,-0.0283207,0.974136,10.9327,34.5902,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.383,0.00958753,-0.0372848,0.0106528,-118.144,1.02563,1.12332,-0.0107424,-0.0371099,0.971206,10.9327,34.2318,64.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.785,0.00852225,-0.0585904,0.0127834,-117.851,0.927963,1.12332,0.000488289,-0.0332036,0.969253,11.4703,34.0525,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.187,0.00852225,-0.0426112,0.0127834,-121.368,0.830276,1.22101,-0.0156252,-0.0258793,0.972671,9.85731,35.3071,66.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.589,0.00745696,-0.0149139,0.00852225,-121.758,0.927963,1.02563,-0.0292973,-0.0263676,0.971695,11.2911,33.5149,65.8296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120.991,0.00426112,-0.0383501,0.0213056,-131.331,0.732605,1.31868,-0.00732433,-0.0424811,0.976577,11.1119,33.6941,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121.393,0.0053264,-0.034089,0.00958753,-125.079,0.927963,1.12332,-0.0156252,-0.0273442,0.972671,10.0365,33.3356,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121.795,0.00958753,-0.034089,0.0106528,-121.368,0.927963,1.41637,-0.0166018,-0.0263676,0.976089,10.395,33.6941,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122.197,0.00958753,-0.0511335,0.0138486,-121.856,0.927963,1.22101,-0.0126955,-0.0234379,0.971695,11.1119,35.1279,64.6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122.599,0.0053264,-0.0298279,0.0106528,-121.172,0.830276,1.22101,-0.0117189,-0.028809,0.976577,11.2911,35.3071,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123.001,0.00426112,-0.0170445,0.00852225,-121.368,1.02563,1.22101,-0.0161135,-0.0356451,0.974624,12.1872,35.1279,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123.403,0.00852225,-0.0319584,0.0106528,-116.874,0.927963,1.22101,-0.0205081,-0.0278325,0.964858,9.85731,33.5149,65.4841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123.805,0.00958753,-0.0351543,0.0117181,-130.842,0.927963,1.12332,-0.0136721,-0.0292973,0.973159,10.0365,34.7694,66.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124.207,0.00639168,-0.0330237,0.0106528,-120.781,1.02563,1.22101,-0.0122072,-0.0297856,0.980972,11.1119,34.7694,64.9657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124.609,0.00639168,-0.0564599,0.0170445,-121.074,1.02563,1.02563,-0.0161135,-0.0327153,0.977066,11.2911,34.2318,64.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125.011,0.00852225,-0.0415459,0.0117181,-121.172,0.927963,1.02563,-0.0136721,-0.0312505,0.972183,10.395,34.411,66.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125.413,0.00745696,-0.0202403,0.0106528,-116.581,0.927963,1.31868,-0.0166018,-0.0292973,0.975601,12.1872,34.411,63.9291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
